,cluster,state,fips
452,0,Georgia,13091
453,0,Georgia,13087
454,0,Georgia,13279
455,0,Georgia,13189
456,0,Georgia,13143
457,0,Georgia,13119
458,0,Georgia,13037
459,0,Georgia,13293
460,0,Georgia,13147
461,0,Georgia,13137
462,0,Georgia,13053
463,0,Georgia,13309
464,0,Georgia,13297
465,0,Georgia,13231
466,0,Georgia,13213
467,0,Georgia,13165
468,0,Georgia,13031
469,0,Georgia,13043
470,0,Georgia,13027
471,0,Georgia,13005
472,0,Georgia,13301
473,0,Georgia,13263
474,0,Georgia,13249
475,0,Georgia,13191
476,0,Georgia,13167
477,0,Georgia,13163
478,0,Georgia,13123
479,0,Georgia,13093
480,0,Georgia,13083
481,0,Georgia,13075
482,0,Georgia,13061
483,0,Georgia,13023
484,0,Georgia,13019
485,0,Georgia,13011
486,0,Georgia,13001
487,0,Georgia,13319
488,0,Georgia,13315
489,0,Georgia,13307
490,0,Georgia,13295
491,0,Georgia,13259
492,0,Georgia,13251
493,0,Georgia,13241
494,0,Georgia,13221
495,0,Georgia,13131
496,0,Georgia,13107
497,0,Georgia,13291
498,0,Georgia,13237
499,0,Georgia,13173
500,0,Georgia,13271
501,0,Georgia,13281
502,0,Georgia,13239
503,0,Georgia,13197
504,0,Georgia,13105
505,0,Georgia,13305
506,0,Georgia,13079
507,0,Georgia,13283
508,0,Georgia,13161
509,0,Georgia,13101
510,0,Georgia,13025
511,0,Georgia,13003
512,0,Georgia,13141
513,0,Georgia,13209
514,0,Georgia,13109
515,0,Georgia,13265
516,0,Georgia,13125
517,0,Hawaii,15003
518,0,Hawaii,15007
519,0,Hawaii,15009
520,0,Hawaii,15001
521,0,Hawaii,15005
522,0,Idaho,16001
523,0,Idaho,16081
524,0,Idaho,16013
525,0,Idaho,16065
526,0,Idaho,16083
527,0,Idaho,16055
528,0,Idaho,16027
529,0,Idaho,16011
530,0,Idaho,16085
531,0,Idaho,16031
532,0,Idaho,16005
533,0,Idaho,16075
534,0,Idaho,16069
535,0,Idaho,16051
536,0,Idaho,16049
537,0,Idaho,16043
538,0,Idaho,16037
539,0,Idaho,16045
540,0,Idaho,16063
541,0,Idaho,16019
542,0,Idaho,16073
543,0,Idaho,16067
544,0,Idaho,16053
545,0,Idaho,16039
546,0,Idaho,16017
547,0,Idaho,16025
548,0,Idaho,16003
549,0,Idaho,16057
550,0,Idaho,16047
551,0,Idaho,16087
552,0,Idaho,16029
553,0,Idaho,16077
554,0,Idaho,16059
555,0,Idaho,16009
556,0,Idaho,16041
557,0,Idaho,16015
558,0,Idaho,16035
559,0,Idaho,16021
560,0,Idaho,16071
561,0,Idaho,16007
562,0,Idaho,16079
563,0,Idaho,16061
564,0,Idaho,16033
565,0,Idaho,16023
566,0,Illinois,17031
567,0,Illinois,17111
568,0,Illinois,17089
569,0,Illinois,17097
570,0,Illinois,17203
571,0,Illinois,17163
572,0,Illinois,17167
573,0,Illinois,17043
574,0,Illinois,17035
575,0,Illinois,17201
576,0,Illinois,17195
577,0,Illinois,17027
578,0,Illinois,17197
579,0,Illinois,17143
580,0,Illinois,17199
581,0,Illinois,17189
582,0,Illinois,17119
583,0,Illinois,17099
584,0,Illinois,17093
585,0,Illinois,17091
586,0,Illinois,17077
587,0,Illinois,17113
588,0,Illinois,17021
589,0,Illinois,17001
590,0,Illinois,17037
591,0,Illinois,17177
592,0,Illinois,17161
593,0,Illinois,17105
594,0,Illinois,17085
595,0,Illinois,17019
596,0,Illinois,17133
597,0,Illinois,17063
598,0,Illinois,17137
599,0,Illinois,17123
600,0,Illinois,17041
601,0,Illinois,17179
602,0,Illinois,17055
603,0,Illinois,17075
604,0,Illinois,17073
605,0,Illinois,17011
606,0,Illinois,17115
607,0,Illinois,17051
608,0,Illinois,17015
609,0,Illinois,17135
610,0,Illinois,17129
611,0,Illinois,17095
612,0,Illinois,17005
613,0,Illinois,17165
614,0,Illinois,17157
615,0,Illinois,17121
616,0,Illinois,17033
617,0,Illinois,17023
618,0,Illinois,17141
619,0,Illinois,17053
620,0,Illinois,17183
621,0,Illinois,17127
622,0,Illinois,17147
623,0,Illinois,17139
624,0,Illinois,17131
625,0,Illinois,17117
626,0,Illinois,17107
627,0,Illinois,17083
628,0,Illinois,17049
629,0,Illinois,17039
630,0,Illinois,17149
631,0,Illinois,17125
632,0,Illinois,17103
633,0,Illinois,17079
634,0,Illinois,17059
635,0,Illinois,17013
636,0,Illinois,17007
637,0,Illinois,17185
638,0,Illinois,17081
639,0,Illinois,17173
640,0,Illinois,17159
641,0,Illinois,17101
642,0,Illinois,17029
643,0,Illinois,17175
644,0,Illinois,17067
645,0,Illinois,17169
646,0,Illinois,17153
647,0,Illinois,17061
648,0,Illinois,17057
649,0,Illinois,17187
650,0,Illinois,17145
651,0,Illinois,17109
652,0,Illinois,17087
653,0,Illinois,17025
654,0,Illinois,17181
655,0,Illinois,17003
656,0,Illinois,17191
657,0,Illinois,17071
658,0,Illinois,17065
659,0,Illinois,17193
660,0,Illinois,17017
661,0,Illinois,17069
662,0,Illinois,17009
663,0,Illinois,17151
664,0,Illinois,17047
665,0,Illinois,17155
666,0,Illinois,17045
667,0,Illinois,17171
668,0,Indiana,18097
669,0,Indiana,18063
670,0,Indiana,18113
671,0,Indiana,18011
672,0,Indiana,18001
673,0,Indiana,18141
674,0,Indiana,18081
675,0,Indiana,18067
676,0,Indiana,18179
677,0,Indiana,18091
678,0,Indiana,18057
679,0,Indiana,18043
680,0,Indiana,18005
681,0,Indiana,18089
682,0,Indiana,18047
683,0,Indiana,18095
684,0,Indiana,18079
685,0,Indiana,18041
686,0,Indiana,18019
687,0,Indiana,18177
688,0,Indiana,18157
689,0,Indiana,18119
690,0,Indiana,18167
691,0,Indiana,18163
692,0,Indiana,18145
693,0,Indiana,18053
694,0,Indiana,18003
695,0,Indiana,18175
696,0,Indiana,18103
697,0,Indiana,18061
698,0,Indiana,18059
699,0,Indiana,18039
700,0,Indiana,18035
701,0,Indiana,18159
702,0,Indiana,18143
703,0,Indiana,18137
704,0,Indiana,18133
705,0,Indiana,18109
706,0,Indiana,18105
707,0,Indiana,18037
708,0,Indiana,18173
709,0,Indiana,18153
710,0,Indiana,18149
711,0,Indiana,18127
712,0,Indiana,18115
713,0,Indiana,18107
714,0,Indiana,18093
715,0,Indiana,18071
716,0,Indiana,18051
717,0,Indiana,18031
718,0,Indiana,18029
719,0,Indiana,18013
720,0,Indiana,18139
721,0,Indiana,18073
722,0,Indiana,18033
723,0,Indiana,18171
724,0,Indiana,18129
725,0,Indiana,18117
726,0,Indiana,18099
727,0,Indiana,18045
728,0,Indiana,18183
729,0,Indiana,18135
730,0,Indiana,18087
731,0,Indiana,18085
732,0,Indiana,18069
733,0,Indiana,18065
734,0,Indiana,18049
735,0,Indiana,18023
736,0,Indiana,18015
737,0,Indiana,18181
738,0,Indiana,18169
739,0,Indiana,18165
740,0,Indiana,18155
741,0,Indiana,18111
742,0,Indiana,18025
743,0,Indiana,18151
744,0,Indiana,18083
745,0,Indiana,18055
746,0,Indiana,18021
747,0,Indiana,18077
748,0,Indiana,18017
749,0,Indiana,18075
750,0,Indiana,18147
751,0,Indiana,18009
752,0,Indiana,18121
753,0,Indiana,18161
754,0,Indiana,18101
755,0,Indiana,18027
756,0,Indiana,18131
757,0,Indiana,18123
758,0,Indiana,18125
759,0,Indiana,18007
760,0,Iowa,19103
761,0,Iowa,19155
762,0,Iowa,19027
763,0,Iowa,19085
764,0,Iowa,19049
765,0,Iowa,19153
766,0,Iowa,19005
767,0,Iowa,19013
768,0,Iowa,19001
769,0,Iowa,19191
770,0,Iowa,19183
771,0,Iowa,19139
772,0,Iowa,19061
773,0,Iowa,19169
774,0,Iowa,19113
775,0,Iowa,19087
776,0,Iowa,19065
777,0,Iowa,19193
778,0,Iowa,19171
779,0,Iowa,19167
780,0,Iowa,19163
781,0,Iowa,19157
782,0,Iowa,19109
783,0,Iowa,19033
784,0,Iowa,19179
785,0,Iowa,19081
786,0,Iowa,19181
787,0,Iowa,19099
788,0,Iowa,19031
789,0,Iowa,19019
790,0,Iowa,19011
791,0,Iowa,19145
792,0,Iowa,19133
793,0,Iowa,19123
794,0,Iowa,19057
795,0,Iowa,19043
796,0,Iowa,19007
797,0,Iowa,19197
798,0,Iowa,19187
799,0,Iowa,19137
800,0,Iowa,19127
801,0,Iowa,19095
802,0,Iowa,19083
803,0,Iowa,19059
804,0,Iowa,19045
805,0,Iowa,19023
806,0,Iowa,19173
807,0,Iowa,19165
808,0,Iowa,19107
809,0,Iowa,19015
810,0,Iowa,19177
811,0,Iowa,19105
812,0,Iowa,19097
813,0,Iowa,19077
814,0,Iowa,19047
815,0,Iowa,19009
816,0,Iowa,19041
817,0,Iowa,19131
818,0,Iowa,19121
819,0,Iowa,19141
820,0,Iowa,19101
821,0,Iowa,19017
822,0,Iowa,19149
823,0,Iowa,19119
824,0,Iowa,19115
825,0,Iowa,19129
826,0,Iowa,19111
827,0,Iowa,19089
828,0,Iowa,19075
829,0,Iowa,19079
830,0,Iowa,19039
831,0,Iowa,19189
832,0,Iowa,19125
833,0,Iowa,19069
834,0,Iowa,19037
835,0,Iowa,19073
836,0,Iowa,19055
837,0,Iowa,19021
838,0,Iowa,19195
839,0,Iowa,19175
840,0,Iowa,19143
841,0,Iowa,19029
842,0,Iowa,19091
843,0,Iowa,19035
844,0,Iowa,19151
845,0,Iowa,19051
846,0,Iowa,19185
847,0,Iowa,19161
848,0,Iowa,19067
849,0,Iowa,19025
850,0,Iowa,19135
851,0,Iowa,19147
852,0,Iowa,19071
853,0,Iowa,19093
854,0,Iowa,19063
855,0,Iowa,19117
856,0,Iowa,19003
857,0,Iowa,19159
858,0,Iowa,19053
859,0,Kansas,20091
860,0,Kansas,20209
861,0,Kansas,20015
862,0,Kansas,20059
863,0,Kansas,20057
864,0,Kansas,20045
865,0,Kansas,20103
866,0,Kansas,20173
867,0,Kansas,20127
868,0,Kansas,20107
869,0,Kansas,20021
870,0,Kansas,20161
871,0,Kansas,20155
872,0,Kansas,20123
873,0,Kansas,20085
874,0,Kansas,20111
875,0,Kansas,20011
876,0,Kansas,20207
877,0,Kansas,20149
878,0,Kansas,20043
879,0,Kansas,20177
880,0,Kansas,20133
881,0,Kansas,20037
882,0,Kansas,20191
883,0,Kansas,20087
884,0,Kansas,20143
885,0,Kansas,20139
886,0,Kansas,20113
887,0,Kansas,20079
888,0,Kansas,20063
889,0,Kansas,20031
890,0,Kansas,20027
891,0,Kansas,20121
892,0,Kansas,20189
893,0,Kansas,20185
894,0,Kansas,20125
895,0,Kansas,20055
896,0,Kansas,20169
897,0,Kansas,20005
898,0,Kansas,20099
899,0,Kansas,20019
900,0,Kansas,20009
901,0,Kansas,20151
902,0,Kansas,20035
903,0,Kansas,20029
904,0,Kansas,20141
905,0,Kansas,20115
906,0,Kansas,20089
907,0,Kansas,20073
908,0,Kansas,20197
909,0,Kansas,20157
910,0,Kansas,20061
911,0,Kansas,20129
912,0,Kansas,20175
913,0,Kansas,20171
914,0,Kansas,20163
915,0,Kansas,20007
916,0,Kansas,20147
917,0,Kansas,20075
918,0,Kansas,20051
919,0,Kansas,20187
920,0,Kansas,20093
921,0,Kansas,20041
922,0,Kansas,20183
923,0,Kansas,20205
924,0,Kansas,20181
925,0,Kansas,20017
926,0,Kansas,20179
927,0,Kansas,20081
928,0,Kansas,20047
929,0,Kansas,20159
930,0,Kansas,20097
931,0,Kansas,20069
932,0,Kansas,20025
933,0,Kansas,20119
934,0,Kansas,20067
935,0,Kansas,20131
936,0,Kansas,20023
937,0,Kansas,20077
938,0,Kansas,20137
939,0,Kansas,20053
940,0,Kansas,20013
941,0,Kansas,20003
942,0,Kansas,20135
943,0,Kansas,20195
944,0,Kansas,20101
945,0,Kansas,20083
946,0,Kansas,20033
947,0,Kansas,20145
948,0,Kansas,20201
949,0,Kansas,20001
950,0,Kansas,20193
951,0,Kansas,20117
952,0,Kansas,20109
953,0,Kansas,20049
954,0,Kansas,20165
955,0,Kansas,20095
956,0,Kansas,20065
957,0,Kansas,20167
958,0,Kansas,20105
959,0,Kansas,20071
960,0,Kansas,20039
961,0,Kansas,20203
962,0,Kansas,20199
963,0,Kansas,20153
964,0,Louisiana,22051
965,0,Louisiana,22071
966,0,Louisiana,22017
967,0,Louisiana,22109
968,0,Louisiana,22103
969,0,Louisiana,22089
970,0,Louisiana,22095
971,0,Louisiana,22057
972,0,Louisiana,22015
973,0,Louisiana,22087
974,0,Louisiana,22005
975,0,Louisiana,22117
976,0,Louisiana,22033
977,0,Louisiana,22121
978,0,Louisiana,22119
979,0,Louisiana,22097
980,0,Louisiana,22093
981,0,Louisiana,22075
982,0,Louisiana,22063
983,0,Louisiana,22055
984,0,Louisiana,22047
985,0,Louisiana,22045
986,0,Louisiana,22019
987,0,Louisiana,22007
988,0,Louisiana,22105
989,0,Louisiana,22079
990,0,Louisiana,22031
991,0,Louisiana,22025
992,0,Louisiana,22101
993,0,Louisiana,22073
994,0,Louisiana,22039
995,0,Louisiana,22027
996,0,Louisiana,22013
997,0,Louisiana,22011
998,0,Louisiana,22009
999,0,Louisiana,22001
1000,0,Louisiana,22099
1001,0,Louisiana,22083
1002,0,Louisiana,22069
1003,0,Louisiana,22061
1004,0,Louisiana,22043
1005,0,Louisiana,22003
1006,0,Louisiana,22115
1007,0,Louisiana,22127
1008,0,Louisiana,22111
1009,0,Louisiana,22067
1010,0,Louisiana,22053
1011,0,Louisiana,22049
1012,0,Louisiana,22113
1013,0,Louisiana,22077
1014,0,Louisiana,22065
1015,0,Louisiana,22059
1016,0,Louisiana,22037
1017,0,Louisiana,22125
1018,0,Louisiana,22041
1019,0,Louisiana,22035
1020,0,Louisiana,22085
1021,0,Louisiana,22081
1022,0,Louisiana,22091
1023,0,Louisiana,22029
1024,0,Louisiana,22021
1025,0,Louisiana,22123
1026,0,Louisiana,22023
1027,0,Louisiana,22107
1028,0,Maine,23001
1029,0,Maine,23005
1030,0,Maine,23015
1031,0,Maine,23031
1032,0,Maine,23017
1033,0,Maine,23011
1034,0,Maine,23019
1035,0,Maine,23023
1036,0,Maine,23013
1037,0,Maine,23027
1038,0,Maine,23007
1039,0,Maine,23025
1040,0,Maine,23009
1041,0,Maine,23029
1042,0,Maine,23003
1043,0,Maine,23021
1044,0,Maryland,24031
1045,0,Maryland,24025
1046,0,Maryland,24033
1047,0,Maryland,24005
1048,0,Maryland,24017
1049,0,Maryland,24003
1050,0,Maryland,24013
1051,0,Maryland,24027
1052,0,Maryland,24510
1053,0,Maryland,24041
1054,0,Maryland,24021
1055,0,Maryland,24045
1056,0,Maryland,24009
1057,0,Maryland,24047
1058,0,Maryland,24043
1059,0,Maryland,24039
1060,0,Maryland,24011
1061,0,Maryland,24037
1062,0,Maryland,24015
1063,0,Maryland,24035
1064,0,Maryland,24023
1065,0,Maryland,24029
1066,0,Maryland,24019
1067,0,Maryland,24001
1068,0,Massachusetts,25025
1069,0,Massachusetts,25021
1070,0,Massachusetts,25017
1071,0,Massachusetts,25003
1072,0,Massachusetts,25027
1073,0,Massachusetts,25009
1074,0,Massachusetts,25005
1075,0,Massachusetts,25001
1076,0,Massachusetts,25023
1077,0,Massachusetts,25013
1078,0,Massachusetts,25011
1079,0,Massachusetts,25015
1080,0,Massachusetts,25019
1081,0,Massachusetts,25007
1082,0,Michigan,26163
1083,0,Michigan,26125
1084,0,Michigan,26161
1085,0,Michigan,26147
1086,0,Michigan,26117
1087,0,Michigan,26081
1088,0,Michigan,26065
1089,0,Michigan,26099
1090,0,Michigan,26089
1091,0,Michigan,26029
1092,0,Michigan,26017
1093,0,Michigan,26115
1094,0,Michigan,26139
1095,0,Michigan,26137
1096,0,Michigan,26075
1097,0,Michigan,26111
1098,0,Michigan,26093
1099,0,Michigan,26049
1100,0,Michigan,26045
1101,0,Michigan,26037
1102,0,Michigan,26165
1103,0,Michigan,26157
1104,0,Michigan,26145
1105,0,Michigan,26035
1106,0,Michigan,26025
1107,0,Michigan,26021
1108,0,Michigan,26015
1109,0,Michigan,26005
1110,0,Michigan,26143
1111,0,Michigan,26055
1112,0,Michigan,26051
1113,0,Michigan,26047
1114,0,Michigan,26123
1115,0,Michigan,26121
1116,0,Michigan,26077
1117,0,Michigan,26033
1118,0,Michigan,26101
1119,0,Michigan,26087
1120,0,Michigan,26079
1121,0,Michigan,26073
1122,0,Michigan,26059
1123,0,Michigan,26159
1124,0,Michigan,26151
1125,0,Michigan,26103
1126,0,Michigan,26091
1127,0,Michigan,26069
1128,0,Michigan,26155
1129,0,Michigan,26129
1130,0,Michigan,26127
1131,0,Michigan,26113
1132,0,Michigan,26107
1133,0,Michigan,26067
1134,0,Michigan,26053
1135,0,Michigan,26063
1136,0,Michigan,26057
1137,0,Michigan,26039
1138,0,Michigan,26027
1139,0,Michigan,26133
1140,0,Michigan,26031
1141,0,Michigan,26149
1142,0,Michigan,26061
1143,0,Michigan,26041
1144,0,Michigan,26009
1145,0,Michigan,26135
1146,0,Michigan,26023
1147,0,Michigan,26011
1148,0,Michigan,26097
1149,0,Michigan,26043
1150,0,Michigan,26095
1151,0,Michigan,26141
1152,0,Michigan,26105
1153,0,Michigan,26153
1154,0,Michigan,26109
1155,0,Michigan,26085
1156,0,Michigan,26007
1157,0,Michigan,26119
