,cluster,state,fips
2119,1,Kentucky,21165
2120,1,Kentucky,21145
2121,1,Kentucky,21159
2122,1,Kentucky,21231
2123,1,Kentucky,21147
2124,1,Kentucky,21125
2125,1,Kentucky,21085
2126,1,Kentucky,21233
2127,1,Kentucky,21225
2128,1,Kentucky,21167
2129,1,Kentucky,21161
2130,1,Kentucky,21107
2131,1,Kentucky,21015
2132,1,Kentucky,21239
2133,1,Kentucky,21123
2134,1,Kentucky,21037
2135,1,Kentucky,21029
2136,1,Kentucky,21229
2137,1,Kentucky,21211
2138,1,Kentucky,21181
2139,1,Kentucky,21081
2140,1,Kentucky,21071
2141,1,Kentucky,21041
2142,1,Kentucky,21031
2143,1,Kentucky,21027
2144,1,Kentucky,21023
2145,1,Kentucky,21021
2146,1,Kentucky,21217
2147,1,Kentucky,21135
2148,1,Kentucky,21019
2149,1,Kentucky,21157
2150,1,Kentucky,21155
2151,1,Kentucky,21207
2152,1,Kentucky,21203
2153,1,Kentucky,21197
2154,1,Kentucky,21127
2155,1,Kentucky,21103
2156,1,Kentucky,21091
2157,1,Kentucky,21083
2158,1,Kentucky,21061
2159,1,Kentucky,21009
2160,1,Kentucky,21191
2161,1,Kentucky,21163
2162,1,Kentucky,21137
2163,1,Kentucky,21057
2164,1,Kentucky,21055
2165,1,Kentucky,21011
2166,1,Kentucky,21193
2167,1,Kentucky,21183
2168,1,Kentucky,21053
2169,1,Kentucky,21033
2170,1,Kentucky,21195
2171,1,Kentucky,21171
2172,1,Kentucky,21149
2173,1,Kentucky,21133
2174,1,Kentucky,21131
2175,1,Kentucky,21115
2176,1,Kentucky,21089
2177,1,Kentucky,21043
2178,1,Kentucky,21001
2179,1,Kentucky,21219
2180,1,Kentucky,21099
2181,1,Kentucky,21087
2182,1,Kentucky,21235
2183,1,Kentucky,21109
2184,1,Kentucky,21007
2185,1,Kentucky,21121
2186,1,Kentucky,21223
2187,1,Kentucky,21205
2188,1,Kentucky,21119
2189,1,Kentucky,21077
2190,1,Kentucky,21069
2191,1,Kentucky,21221
2192,1,Kentucky,21189
2193,1,Kentucky,21175
2194,1,Kentucky,21139
2195,1,Kentucky,21079
2196,1,Kentucky,21045
2197,1,Kentucky,21075
2198,1,Kentucky,21051
2199,1,Kentucky,21105
2200,1,Kentucky,21039
2201,1,Kentucky,21187
2202,1,Kentucky,21169
2203,1,Kentucky,21095
2204,1,Kentucky,21153
2205,1,Kentucky,21013
2206,1,Kentucky,21237
2207,1,Kentucky,21063
2208,1,Kentucky,21129
2209,1,Kentucky,21065
2210,1,Kentucky,21201
2211,1,Louisiana,22051
2212,1,Louisiana,22071
2213,1,Louisiana,22017
2214,1,Louisiana,22109
2215,1,Louisiana,22103
2216,1,Louisiana,22089
2217,1,Louisiana,22095
2218,1,Louisiana,22057
2219,1,Louisiana,22015
2220,1,Louisiana,22087
2221,1,Louisiana,22005
2222,1,Louisiana,22117
2223,1,Louisiana,22033
2224,1,Louisiana,22121
2225,1,Louisiana,22119
2226,1,Louisiana,22097
2227,1,Louisiana,22093
2228,1,Louisiana,22075
2229,1,Louisiana,22063
2230,1,Louisiana,22055
2231,1,Louisiana,22047
2232,1,Louisiana,22045
2233,1,Louisiana,22019
2234,1,Louisiana,22007
2235,1,Louisiana,22105
2236,1,Louisiana,22079
2237,1,Louisiana,22031
2238,1,Louisiana,22025
2239,1,Louisiana,22101
2240,1,Louisiana,22073
2241,1,Louisiana,22039
2242,1,Louisiana,22027
2243,1,Louisiana,22013
2244,1,Louisiana,22011
2245,1,Louisiana,22009
2246,1,Louisiana,22001
2247,1,Louisiana,22099
2248,1,Louisiana,22083
2249,1,Louisiana,22069
2250,1,Louisiana,22061
2251,1,Louisiana,22043
2252,1,Louisiana,22003
2253,1,Louisiana,22115
2254,1,Louisiana,22127
2255,1,Louisiana,22111
2256,1,Louisiana,22067
2257,1,Louisiana,22053
2258,1,Louisiana,22049
2259,1,Louisiana,22113
2260,1,Louisiana,22077
2261,1,Louisiana,22065
2262,1,Louisiana,22059
2263,1,Louisiana,22037
2264,1,Louisiana,22125
2265,1,Louisiana,22041
2266,1,Louisiana,22035
2267,1,Louisiana,22085
2268,1,Louisiana,22081
2269,1,Louisiana,22091
2270,1,Louisiana,22029
2271,1,Louisiana,22021
2272,1,Louisiana,22123
2273,1,Louisiana,22023
2274,1,Louisiana,22107
2275,1,Mississippi,28035
2276,1,Mississippi,28109
2277,1,Mississippi,28083
2278,1,Mississippi,28029
2279,1,Mississippi,28049
2280,1,Mississippi,28095
2281,1,Mississippi,28045
2282,1,Mississippi,28059
2283,1,Mississippi,28047
2284,1,Mississippi,28111
2285,1,Mississippi,28089
2286,1,Mississippi,28033
2287,1,Mississippi,28027
2288,1,Mississippi,28011
2289,1,Mississippi,28163
2290,1,Mississippi,28159
2291,1,Mississippi,28157
2292,1,Mississippi,28147
2293,1,Mississippi,28123
2294,1,Mississippi,28067
2295,1,Mississippi,28051
2296,1,Mississippi,28139
2297,1,Mississippi,28129
2298,1,Mississippi,28121
2299,1,Mississippi,28113
2300,1,Mississippi,28093
2301,1,Mississippi,28081
2302,1,Mississippi,28077
2303,1,Mississippi,28071
2304,1,Mississippi,28053
2305,1,Mississippi,28037
2306,1,Mississippi,28001
2307,1,Mississippi,28151
2308,1,Mississippi,28145
2309,1,Mississippi,28143
2310,1,Mississippi,28127
2311,1,Mississippi,28107
2312,1,Mississippi,28087
2313,1,Mississippi,28085
2314,1,Mississippi,28079
2315,1,Mississippi,28057
2316,1,Mississippi,28043
2317,1,Mississippi,28039
2318,1,Mississippi,28025
2319,1,Mississippi,28007
2320,1,Mississippi,28155
2321,1,Mississippi,28137
2322,1,Mississippi,28133
2323,1,Mississippi,28115
2324,1,Mississippi,28105
2325,1,Mississippi,28097
2326,1,Mississippi,28017
2327,1,Mississippi,28135
2328,1,Mississippi,28091
2329,1,Mississippi,28073
2330,1,Mississippi,28103
2331,1,Mississippi,28101
2332,1,Mississippi,28019
2333,1,Mississippi,28117
2334,1,Mississippi,28013
2335,1,Mississippi,28161
2336,1,Mississippi,28119
2337,1,Mississippi,28075
2338,1,Mississippi,28009
2339,1,Mississippi,28125
2340,1,Mississippi,28099
2341,1,Mississippi,28069
2342,1,Mississippi,28063
2343,1,Mississippi,28031
2344,1,Mississippi,28023
2345,1,Mississippi,28005
2346,1,Mississippi,28149
2347,1,Mississippi,28021
2348,1,Mississippi,28015
2349,1,Mississippi,28003
2350,1,Mississippi,28141
2351,1,Mississippi,28061
2352,1,Mississippi,28153
2353,1,Mississippi,28131
2354,1,Mississippi,28041
2355,1,Mississippi,28065
2356,1,Mississippi,28055
2357,1,Missouri,29189
2358,1,Missouri,29077
2359,1,Missouri,29083
2360,1,Missouri,29037
2361,1,Missouri,29095
2362,1,Missouri,29051
2363,1,Missouri,29019
2364,1,Missouri,29510
2365,1,Missouri,29183
2366,1,Missouri,29998
2367,1,Missouri,29201
2368,1,Missouri,29169
2369,1,Missouri,29069
2370,1,Missouri,29043
2371,1,Missouri,29101
2372,1,Missouri,29097
2373,1,Missouri,29013
2374,1,Missouri,29213
2375,1,Missouri,29187
2376,1,Missouri,29157
2377,1,Missouri,29135
2378,1,Missouri,29107
2379,1,Missouri,29049
2380,1,Missouri,29047
2381,1,Missouri,29029
2382,1,Missouri,29027
2383,1,Missouri,29001
2384,1,Missouri,29155
2385,1,Missouri,29099
2386,1,Missouri,29071
2387,1,Missouri,29031
2388,1,Missouri,29205
2389,1,Missouri,29175
2390,1,Missouri,29173
2391,1,Missouri,29165
2392,1,Missouri,29145
2393,1,Missouri,29139
2394,1,Missouri,29119
2395,1,Missouri,29053
2396,1,Missouri,29207
2397,1,Missouri,29035
2398,1,Missouri,29017
2399,1,Missouri,29015
2400,1,Missouri,29229
2401,1,Missouri,29177
2402,1,Missouri,29159
2403,1,Missouri,29113
2404,1,Missouri,29041
2405,1,Missouri,29021
2406,1,Missouri,29009
2407,1,Missouri,29005
2408,1,Missouri,29219
2409,1,Missouri,29181
2410,1,Missouri,29225
2411,1,Missouri,29209
2412,1,Missouri,29179
2413,1,Missouri,29163
2414,1,Missouri,29151
2415,1,Missouri,29141
2416,1,Missouri,29125
2417,1,Missouri,29121
2418,1,Missouri,29117
2419,1,Missouri,29055
2420,1,Missouri,29039
2421,1,Missouri,29186
2422,1,Missouri,29081
2423,1,Missouri,29073
2424,1,Missouri,29063
2425,1,Missouri,29025
2426,1,Missouri,29023
2427,1,Missouri,29143
2428,1,Missouri,29091
2429,1,Missouri,29195
2430,1,Missouri,29115
2431,1,Missouri,29045
2432,1,Missouri,29147
2433,1,Missouri,29227
2434,1,Missouri,29161
2435,1,Missouri,29123
2436,1,Missouri,29075
2437,1,Missouri,29199
2438,1,Missouri,29167
2439,1,Missouri,29149
2440,1,Missouri,29089
2441,1,Missouri,29059
2442,1,Missouri,29221
2443,1,Missouri,29217
2444,1,Missouri,29185
2445,1,Missouri,29093
2446,1,Missouri,29003
2447,1,Missouri,29131
2448,1,Missouri,29087
2449,1,Missouri,29061
2450,1,Missouri,29127
2451,1,Missouri,29111
2452,1,Missouri,29007
2453,1,Missouri,29133
2454,1,Missouri,29033
2455,1,Missouri,29211
2456,1,Missouri,29109
2457,1,Missouri,29105
2458,1,Missouri,29065
2459,1,Missouri,29197
2460,1,Missouri,29079
2461,1,Missouri,29203
2462,1,Missouri,29137
2463,1,Missouri,29215
2464,1,Missouri,29129
2465,1,Missouri,29067
2466,1,Missouri,29171
2467,1,Missouri,29103
2468,1,Missouri,29011
2469,1,Missouri,29057
2470,1,Missouri,29223
2471,1,Missouri,29153
2472,1,Missouri,29997
2473,1,Missouri,29085
2474,1,Nevada,32031
2475,1,Nevada,32003
2476,1,Nevada,32510
2477,1,Nevada,32007
2478,1,Nevada,32023
2479,1,Nevada,32005
2480,1,Nevada,32019
2481,1,Nevada,32013
2482,1,Nevada,32033
2483,1,Nevada,32001
2484,1,Nevada,32021
2485,1,Nevada,32015
2486,1,Nevada,32017
2487,1,Nevada,32029
2488,1,Nevada,32027
2489,1,Nevada,32011
2490,1,Nevada,32009
2491,1,North Carolina,37183
2492,1,North Carolina,37037
2493,1,North Carolina,37133
2494,1,North Carolina,37119
2495,1,North Carolina,37101
2496,1,North Carolina,37067
2497,1,North Carolina,37025
2498,1,North Carolina,37191
2499,1,North Carolina,37085
2500,1,North Carolina,37049
2501,1,North Carolina,37019
2502,1,North Carolina,37195
2503,1,North Carolina,37189
2504,1,North Carolina,37063
2505,1,North Carolina,37163
2506,1,North Carolina,37097
2507,1,North Carolina,37129
2508,1,North Carolina,37125
2509,1,North Carolina,37109
2510,1,North Carolina,37093
2511,1,North Carolina,37081
2512,1,North Carolina,37071
2513,1,North Carolina,37167
2514,1,North Carolina,37159
2515,1,North Carolina,37147
2516,1,North Carolina,37139
2517,1,North Carolina,37135
2518,1,North Carolina,37069
2519,1,North Carolina,37057
2520,1,North Carolina,37031
2521,1,North Carolina,37035
2522,1,North Carolina,37021
2523,1,North Carolina,37179
2524,1,North Carolina,37165
2525,1,North Carolina,37155
2526,1,North Carolina,37127
2527,1,North Carolina,37105
2528,1,North Carolina,37089
2529,1,North Carolina,37077
2530,1,North Carolina,37059
2531,1,North Carolina,37051
2532,1,North Carolina,37039
2533,1,North Carolina,37181
2534,1,North Carolina,37001
2535,1,North Carolina,37175
2536,1,North Carolina,37151
2537,1,North Carolina,37123
2538,1,North Carolina,37131
2539,1,North Carolina,37111
2540,1,North Carolina,37107
2541,1,North Carolina,37091
2542,1,North Carolina,37061
2543,1,North Carolina,37045
2544,1,North Carolina,37027
2545,1,North Carolina,37023
2546,1,North Carolina,37015
2547,1,North Carolina,37013
2548,1,North Carolina,37171
2549,1,North Carolina,37145
2550,1,North Carolina,37079
2551,1,North Carolina,37149
2552,1,North Carolina,37143
2553,1,North Carolina,37065
2554,1,North Carolina,37197
2555,1,North Carolina,37187
2556,1,North Carolina,37137
2557,1,North Carolina,37083
2558,1,North Carolina,37053
2559,1,North Carolina,37047
2560,1,North Carolina,37033
2561,1,North Carolina,37005
2562,1,North Carolina,37161
2563,1,North Carolina,37003
2564,1,North Carolina,37193
2565,1,North Carolina,37157
2566,1,North Carolina,37117
2567,1,North Carolina,37043
2568,1,North Carolina,37007
2569,1,North Carolina,37169
2570,1,North Carolina,37121
2571,1,North Carolina,37113
2572,1,North Carolina,37073
2573,1,North Carolina,37055
2574,1,North Carolina,37087
2575,1,North Carolina,37041
2576,1,North Carolina,37017
2577,1,North Carolina,37185
2578,1,North Carolina,37009
2579,1,North Carolina,37141
2580,1,North Carolina,37153
2581,1,North Carolina,37103
2582,1,North Carolina,37099
2583,1,North Carolina,37177
2584,1,North Carolina,37115
2585,1,North Carolina,37029
2586,1,North Carolina,37075
2587,1,North Carolina,37173
2588,1,North Carolina,37095
2589,1,North Carolina,37199
2590,1,North Carolina,37011
2591,1,Oklahoma,40143
2592,1,Oklahoma,40109
2593,1,Oklahoma,40065
2594,1,Oklahoma,40119
2595,1,Oklahoma,40071
2596,1,Oklahoma,40027
2597,1,Oklahoma,40017
2598,1,Oklahoma,40117
2599,1,Oklahoma,40147
2600,1,Oklahoma,40087
2601,1,Oklahoma,40083
2602,1,Oklahoma,40051
2603,1,Oklahoma,40039
2604,1,Oklahoma,40049
2605,1,Oklahoma,40103
2606,1,Oklahoma,40101
2607,1,Oklahoma,40123
2608,1,Oklahoma,40145
2609,1,Oklahoma,40097
2610,1,Oklahoma,40137
2611,1,Oklahoma,40125
2612,1,Oklahoma,40113
2613,1,Oklahoma,40041
2614,1,Oklahoma,40037
2615,1,Oklahoma,40019
2616,1,Oklahoma,40013
2617,1,Oklahoma,40001
2618,1,Oklahoma,40135
2619,1,Oklahoma,40115
2620,1,Oklahoma,40111
2621,1,Oklahoma,40081
2622,1,Oklahoma,40035
2623,1,Oklahoma,40031
2624,1,Oklahoma,40121
2625,1,Oklahoma,40077
2626,1,Oklahoma,40023
2627,1,Oklahoma,40021
2628,1,Oklahoma,40015
2629,1,Oklahoma,40105
2630,1,Oklahoma,40079
2631,1,Oklahoma,40139
2632,1,Oklahoma,40133
2633,1,Oklahoma,40131
2634,1,Oklahoma,40047
2635,1,Oklahoma,40085
2636,1,Oklahoma,40033
2637,1,Oklahoma,40009
2638,1,Oklahoma,40055
2639,1,Oklahoma,40153
2640,1,Oklahoma,40075
2641,1,Oklahoma,40073
2642,1,Oklahoma,40005
2643,1,Oklahoma,40089
2644,1,Oklahoma,40093
2645,1,Oklahoma,40053
2646,1,Oklahoma,40141
2647,1,Oklahoma,40067
2648,1,Oklahoma,40095
2649,1,Oklahoma,40043
2650,1,Oklahoma,40007
2651,1,Oklahoma,40107
2652,1,Oklahoma,40099
2653,1,Oklahoma,40003
2654,1,Oklahoma,40069
2655,1,Oklahoma,40151
2656,1,Oklahoma,40091
2657,1,Oklahoma,40061
2658,1,Oklahoma,40059
2659,1,Oklahoma,40025
2660,1,Oklahoma,40127
2661,1,Oklahoma,40011
2662,1,Oklahoma,40149
2663,1,Oklahoma,40029
2664,1,Oklahoma,40063
2665,1,Oklahoma,40045
2666,1,Oklahoma,40057
2667,1,Oklahoma,40129
2668,1,Oregon,41067
2669,1,Oregon,41035
2670,1,Oregon,41029
2671,1,Oregon,41047
2672,1,Oregon,41019
2673,1,Oregon,41051
2674,1,Oregon,41059
2675,1,Oregon,41053
2676,1,Oregon,41043
2677,1,Oregon,41017
2678,1,Oregon,41005
2679,1,Oregon,41071
2680,1,Oregon,41003
2681,1,Oregon,41039
2682,1,Oregon,41061
2683,1,Oregon,41023
2684,1,Oregon,41033
2685,1,Oregon,41027
2686,1,Oregon,41007
2687,1,Oregon,41041
2688,1,Oregon,41065
2689,1,Oregon,41057
2690,1,Oregon,41049
2691,1,Oregon,41009
2692,1,Oregon,41063
2693,1,Oregon,41045
2694,1,Oregon,41013
2695,1,Oregon,41055
2696,1,Oregon,41015
2697,1,Oregon,41011
2698,1,Oregon,41031
2699,1,Oregon,41025
2700,1,Oregon,41001
2701,1,Oregon,41037
2702,1,Oregon,41021
2703,1,Oregon,41069
2704,1,Puerto Rico,72153
2705,1,Puerto Rico,72151
2706,1,Puerto Rico,72149
2707,1,Puerto Rico,72145
2708,1,Puerto Rico,72143
2709,1,Puerto Rico,72141
2710,1,Puerto Rico,72139
2711,1,Puerto Rico,72137
2712,1,Puerto Rico,72135
2713,1,Puerto Rico,72133
2714,1,Puerto Rico,72131
2715,1,Puerto Rico,72129
2716,1,Puerto Rico,72127
2717,1,Puerto Rico,72125
2718,1,Puerto Rico,72123
2719,1,Puerto Rico,72121
2720,1,Puerto Rico,72119
2721,1,Puerto Rico,72117
2722,1,Puerto Rico,72115
2723,1,Puerto Rico,72113
2724,1,Puerto Rico,72111
2725,1,Puerto Rico,72109
2726,1,Puerto Rico,72107
2727,1,Puerto Rico,72105
2728,1,Puerto Rico,72103
2729,1,Puerto Rico,72101
2730,1,Puerto Rico,72099
2731,1,Puerto Rico,72097
2732,1,Puerto Rico,72095
2733,1,Puerto Rico,72091
2734,1,Puerto Rico,72089
2735,1,Puerto Rico,72087
2736,1,Puerto Rico,72085
2737,1,Puerto Rico,72083
2738,1,Puerto Rico,72081
2739,1,Puerto Rico,72079
2740,1,Puerto Rico,72077
2741,1,Puerto Rico,72075
2742,1,Puerto Rico,72073
2743,1,Puerto Rico,72071
2744,1,Puerto Rico,72069
2745,1,Puerto Rico,72067
2746,1,Puerto Rico,72065
2747,1,Puerto Rico,72063
2748,1,Puerto Rico,72061
2749,1,Puerto Rico,72059
2750,1,Puerto Rico,72057
2751,1,Puerto Rico,72055
2752,1,Puerto Rico,72054
2753,1,Puerto Rico,72053
2754,1,Puerto Rico,72051
2755,1,Puerto Rico,72047
2756,1,Puerto Rico,72045
2757,1,Puerto Rico,72043
2758,1,Puerto Rico,72041
2759,1,Puerto Rico,72039
2760,1,Puerto Rico,72037
2761,1,Puerto Rico,72035
2762,1,Puerto Rico,72033
2763,1,Puerto Rico,72031
2764,1,Puerto Rico,72029
2765,1,Puerto Rico,72027
2766,1,Puerto Rico,72025
2767,1,Puerto Rico,72023
2768,1,Puerto Rico,72021
2769,1,Puerto Rico,72019
2770,1,Puerto Rico,72017
2771,1,Puerto Rico,72015
2772,1,Puerto Rico,72013
2773,1,Puerto Rico,72011
2774,1,Puerto Rico,72009
2775,1,Puerto Rico,72007
2776,1,Puerto Rico,72005
2777,1,Puerto Rico,72003
2778,1,Puerto Rico,72001
2779,1,Puerto Rico,72147
2780,1,Puerto Rico,72093
2781,1,Puerto Rico,72049
2782,1,South Carolina,45055
2783,1,South Carolina,45019
2784,1,South Carolina,45083
2785,1,South Carolina,45057
2786,1,South Carolina,45063
2787,1,South Carolina,45013
2788,1,South Carolina,45051
2789,1,South Carolina,45045
2790,1,South Carolina,45007
2791,1,South Carolina,45039
2792,1,South Carolina,45091
2793,1,South Carolina,45079
2794,1,South Carolina,45017
2795,1,South Carolina,45061
2796,1,South Carolina,45081
2797,1,South Carolina,45035
2798,1,South Carolina,45001
2799,1,South Carolina,45085
2800,1,South Carolina,45077
2801,1,South Carolina,45075
2802,1,South Carolina,45041
2803,1,South Carolina,45031
2804,1,South Carolina,45027
2805,1,South Carolina,45015
2806,1,South Carolina,45003
2807,1,South Carolina,45071
2808,1,South Carolina,45069
2809,1,South Carolina,45053
2810,1,South Carolina,45047
2811,1,South Carolina,45037
2812,1,South Carolina,45033
2813,1,South Carolina,45029
2814,1,South Carolina,45073
2815,1,South Carolina,45043
2816,1,South Carolina,45023
2817,1,South Carolina,45025
2818,1,South Carolina,45089
2819,1,South Carolina,45087
2820,1,South Carolina,45067
2821,1,South Carolina,45059
2822,1,South Carolina,45011
2823,1,South Carolina,45009
2824,1,South Carolina,45005
2825,1,South Carolina,45065
2826,1,South Carolina,45049
2827,1,South Carolina,45021
2828,1,Tennessee,47187
2829,1,Tennessee,47157
2830,1,Tennessee,47037
2831,1,Tennessee,47163
2832,1,Tennessee,47093
2833,1,Tennessee,47149
2834,1,Tennessee,47089
2835,1,Tennessee,47065
2836,1,Tennessee,47013
2837,1,Tennessee,47155
2838,1,Tennessee,47165
2839,1,Tennessee,47147
2840,1,Tennessee,47021
2841,1,Tennessee,47189
2842,1,Tennessee,47179
2843,1,Tennessee,47125
2844,1,Tennessee,47045
2845,1,Tennessee,47035
2846,1,Tennessee,47167
2847,1,Tennessee,47119
2848,1,Tennessee,47063
2849,1,Tennessee,47059
2850,1,Tennessee,47043
2851,1,Tennessee,47011
2852,1,Tennessee,47009
2853,1,Tennessee,47001
2854,1,Tennessee,47151
2855,1,Tennessee,47145
2856,1,Tennessee,47141
2857,1,Tennessee,47123
2858,1,Tennessee,47047
2859,1,Tennessee,47029
2860,1,Tennessee,47017
2861,1,Tennessee,47135
2862,1,Tennessee,47107
2863,1,Tennessee,47115
2864,1,Tennessee,47105
2865,1,Tennessee,47083
2866,1,Tennessee,47053
2867,1,Tennessee,47051
2868,1,Tennessee,47023
2869,1,Tennessee,47133
2870,1,Tennessee,47113
2871,1,Tennessee,47103
2872,1,Tennessee,47071
2873,1,Tennessee,47061
2874,1,Tennessee,47041
2875,1,Tennessee,47025
2876,1,Tennessee,47185
2877,1,Tennessee,47101
2878,1,Tennessee,47073
2879,1,Tennessee,47003
2880,1,Tennessee,47171
2881,1,Tennessee,47121
2882,1,Tennessee,47111
2883,1,Tennessee,47015
2884,1,Tennessee,47005
2885,1,Tennessee,47159
2886,1,Tennessee,47183
2887,1,Tennessee,47173
2888,1,Tennessee,47169
2889,1,Tennessee,47129
2890,1,Tennessee,47091
2891,1,Tennessee,47069
2892,1,Tennessee,47019
2893,1,Tennessee,47007
2894,1,Tennessee,47131
2895,1,Tennessee,47109
2896,1,Tennessee,47079
2897,1,Tennessee,47075
2898,1,Tennessee,47031
2899,1,Tennessee,47181
2900,1,Tennessee,47177
2901,1,Tennessee,47117
2902,1,Tennessee,47099
2903,1,Tennessee,47055
2904,1,Tennessee,47049
2905,1,Tennessee,47085
2906,1,Tennessee,47153
2907,1,Tennessee,47097
2908,1,Tennessee,47081
2909,1,Tennessee,47057
2910,1,Tennessee,47027
2911,1,Tennessee,47139
2912,1,Tennessee,47087
2913,1,Tennessee,47161
2914,1,Tennessee,47077
2915,1,Tennessee,47039
2916,1,Tennessee,47175
2917,1,Tennessee,47095
2918,1,Tennessee,47127
2919,1,Tennessee,47143
2920,1,Tennessee,47033
2921,1,Tennessee,47137
2922,1,Tennessee,47067
2923,1,Texas,48029
2924,1,Texas,48157
2925,1,Texas,48201
2926,1,Texas,48085
2927,1,Texas,48439
2928,1,Texas,48339
2929,1,Texas,48113
2930,1,Texas,48183
2931,1,Texas,48453
2932,1,Texas,48423
2933,1,Texas,48167
2934,1,Texas,48141
2935,1,Texas,48027
2936,1,Texas,48209
2937,1,Texas,48039
2938,1,Texas,48121
2939,1,Texas,48321
2940,1,Texas,48037
2941,1,Texas,48303
2942,1,Texas,48139
2943,1,Texas,48041
2944,1,Texas,48491
2945,1,Texas,48485
2946,1,Texas,48479
2947,1,Texas,48401
2948,1,Texas,48325
2949,1,Texas,48309
2950,1,Texas,48285
2951,1,Texas,48467
2952,1,Texas,48251
2953,1,Texas,48123
2954,1,Texas,48103
2955,1,Texas,48061
2956,1,Texas,48459
2957,1,Texas,48219
2958,1,Texas,48147
2959,1,Texas,48067
2960,1,Texas,48049
2961,1,Texas,48375
2962,1,Texas,48359
2963,1,Texas,48329
2964,1,Texas,48117
2965,1,Texas,48069
2966,1,Texas,48021
2967,1,Texas,48343
2968,1,Texas,48469
2969,1,Texas,48367
2970,1,Texas,48355
2971,1,Texas,48245
2972,1,Texas,48215
2973,1,Texas,48181
2974,1,Texas,48145
2975,1,Texas,48091
2976,1,Texas,48071
2977,1,Texas,48493
2978,1,Texas,48481
2979,1,Texas,48471
2980,1,Texas,48451
2981,1,Texas,48445
2982,1,Texas,48409
2983,1,Texas,48395
2984,1,Texas,48361
2985,1,Texas,48331
2986,1,Texas,48323
2987,1,Texas,48299
2988,1,Texas,48293
2989,1,Texas,48291
2990,1,Texas,48277
2991,1,Texas,48259
2992,1,Texas,48257
2993,1,Texas,48231
2994,1,Texas,48223
2995,1,Texas,48199
2996,1,Texas,48189
2997,1,Texas,48187
2998,1,Texas,48185
2999,1,Texas,48165
3000,1,Texas,48149
3001,1,Texas,48143
3002,1,Texas,48133
3003,1,Texas,48099
3004,1,Texas,48053
3005,1,Texas,48031
3006,1,Texas,48015
3007,1,Texas,48013
3008,1,Texas,48465
3009,1,Texas,48397
3010,1,Texas,48347
3011,1,Texas,48317
3012,1,Texas,48255
3013,1,Texas,48239
3014,1,Texas,48057
3015,1,Texas,48005
3016,1,Texas,48503
3017,1,Texas,48489
3018,1,Texas,48463
3019,1,Texas,48441
3020,1,Texas,48427
3021,1,Texas,48419
3022,1,Texas,48381
3023,1,Texas,48349
3024,1,Texas,48337
3025,1,Texas,48221
3026,1,Texas,48203
3027,1,Texas,48073
3028,1,Texas,48477
3029,1,Texas,48305
3030,1,Texas,48279
3031,1,Texas,48055
3032,1,Texas,48051
3033,1,Texas,48473
3034,1,Texas,48437
3035,1,Texas,48407
3036,1,Texas,48373
3037,1,Texas,48273
3038,1,Texas,48213
3039,1,Texas,48159
3040,1,Texas,48135
3041,1,Texas,48115
3042,1,Texas,48497
3043,1,Texas,48341
3044,1,Texas,48289
3045,1,Texas,48217
3046,1,Texas,48499
3047,1,Texas,48405
3048,1,Texas,48351
3049,1,Texas,48297
3050,1,Texas,48265
3051,1,Texas,48179
3052,1,Texas,48177
3053,1,Texas,48093
3054,1,Texas,48089
3055,1,Texas,48077
3056,1,Texas,48063
3057,1,Texas,48001
3058,1,Texas,48365
3059,1,Texas,48363
3060,1,Texas,48287
3061,1,Texas,48249
3062,1,Texas,48241
3063,1,Texas,48175
3064,1,Texas,48171
3065,1,Texas,48129
3066,1,Texas,48449
3067,1,Texas,48281
3068,1,Texas,48457
3069,1,Texas,48455
3070,1,Texas,48319
3071,1,Texas,48233
3072,1,Texas,48211
3073,1,Texas,48003
3074,1,Texas,48007
3075,1,Texas,48505
3076,1,Texas,48371
3077,1,Texas,48335
3078,1,Texas,48275
3079,1,Texas,48195
3080,1,Texas,48193
3081,1,Texas,48111
3082,1,Texas,48107
3083,1,Texas,48059
3084,1,Texas,48253
3085,1,Texas,48163
3086,1,Texas,48153
3087,1,Texas,48125
3088,1,Texas,48119
3089,1,Texas,48025
3090,1,Texas,48415
3091,1,Texas,48403
3092,1,Texas,48307
3093,1,Texas,48313
3094,1,Texas,48237
3095,1,Texas,48019
3096,1,Texas,48495
3097,1,Texas,48429
3098,1,Texas,48379
3099,1,Texas,48227
3100,1,Texas,48097
3101,1,Texas,48095
3102,1,Texas,48127
3103,1,Texas,48345
3104,1,Texas,48487
3105,1,Texas,48131
3106,1,Texas,48011
3107,1,Texas,48161
3108,1,Texas,48035
3109,1,Texas,48421
3110,1,Texas,48393
3111,1,Texas,48387
3112,1,Texas,48315
3113,1,Texas,48283
3114,1,Texas,48507
3115,1,Texas,48501
3116,1,Texas,48065
3117,1,Texas,48369
3118,1,Texas,48225
3119,1,Texas,48075
3120,1,Texas,48205
3121,1,Texas,48483
3122,1,Texas,48047
3123,1,Texas,48247
3124,1,Texas,48079
3125,1,Texas,48357
3126,1,Texas,48353
3127,1,Texas,48101
3128,1,Texas,48399
3129,1,Texas,48295
3130,1,Texas,48173
3131,1,Texas,48169
3132,1,Texas,48043
3133,1,Texas,48083
3134,1,Texas,48045
3135,1,Texas,48391
3136,1,Texas,48087
3137,1,Texas,48081
3138,1,Texas,48017
3139,1,Texas,48417
3140,1,Texas,48389
3141,1,Texas,48267
3142,1,Texas,48207
3143,1,Texas,48151
3144,1,Texas,48009
